jns_karantina;komoditas;Satuan;Harga;komsat
T;BUNGA TAPAK DARA;buah/butir/batang;60000;BUNGA TAPAK DARA/buah/butir/batang
T;BUNGA TAPAK DARA;gram;60000;BUNGA TAPAK DARA/gram
T;BUNGA TAPAK DARA;kilogram;60000;BUNGA TAPAK DARA/kilogram
T;BUNGA TEBU;kilogram;60000;BUNGA TEBU/kilogram
T;BUNGA TEMPLETONIA;buah/butir/batang;60000;BUNGA TEMPLETONIA/buah/butir/batang
T;BUNGA TITREE;kilogram;60000;BUNGA TITREE/kilogram
T;BUNGA TRACHELIUM;buah/butir/batang;60000;BUNGA TRACHELIUM/buah/butir/batang
T;BUNGA TULIP;buah/butir/batang;60000;BUNGA TULIP/buah/butir/batang
T;BUNGA TULIP;kilogram;60000;BUNGA TULIP/kilogram
T;BUNGA VERONICA;buah/butir/batang;60000;BUNGA VERONICA/buah/butir/batang
T;BUNGA VERONICA;kilogram;60000;BUNGA VERONICA/kilogram
T;BUNGA VERTICORDIA;kilogram;60000;BUNGA VERTICORDIA/kilogram
T;BUNGA VIBURNUM;buah/butir/batang;60000;BUNGA VIBURNUM/buah/butir/batang
T;BUNGA WAXFLOWER;buah/butir/batang;60000;BUNGA WAXFLOWER/buah/butir/batang
T;BUNGA WHEAT;kilogram;60000;BUNGA WHEAT/kilogram
T;BUNGA WOOLY BUSH;buah/butir/batang;60000;BUNGA WOOLY BUSH/buah/butir/batang
T;BUNGA XANTHORRHOEA;buah/butir/batang;60000;BUNGA XANTHORRHOEA/buah/butir/batang
T;BUNGA XAVIER GRASS;buah/butir/batang;60000;BUNGA XAVIER GRASS/buah/butir/batang
T;BUNGA XEROPHYLLUM;buah/butir/batang;60000;BUNGA XEROPHYLLUM/buah/butir/batang
T;BUNGA ZANTEDESCHIA;buah/butir/batang;60000;BUNGA ZANTEDESCHIA/buah/butir/batang
T;BUNGKIL BIJI KUBIS;kilogram;60000;BUNGKIL BIJI KUBIS/kilogram
T;BUNGKIL BIJI KUBIS;ton;60000;BUNGKIL BIJI KUBIS/ton
T;BUNGKIL BIJI TEH;bag;60000;BUNGKIL BIJI TEH/bag
T;BUNGKIL BIJI TEH;kilogram;60000;BUNGKIL BIJI TEH/kilogram
T;BUNGKIL JAGUNG;bag;60000;BUNGKIL JAGUNG/bag
T;BUNGKIL JAGUNG;buah/butir/batang;60000;BUNGKIL JAGUNG/buah/butir/batang
T;BUNGKIL JAGUNG;bulk;60000;BUNGKIL JAGUNG/bulk
T;BUNGKIL JAGUNG;gram;60000;BUNGKIL JAGUNG/gram
T;BUNGKIL JAGUNG;kilogram;60000;BUNGKIL JAGUNG/kilogram
T;BUNGKIL JAGUNG;kilogram of phosphorus pentoxide (phosphoric anhydride);60000;BUNGKIL JAGUNG/kilogram of phosphorus pentoxide (phosphoric anhydride)
T;BUNGKIL JAGUNG;pound;60000;BUNGKIL JAGUNG/pound
T;BUNGKIL JAGUNG;ton;60000;BUNGKIL JAGUNG/ton
T;BUNGKIL KACANG TANAH;bag;60000;BUNGKIL KACANG TANAH/bag
T;BUNGKIL KACANG TANAH;buah/butir/batang;60000;BUNGKIL KACANG TANAH/buah/butir/batang
T;BUNGKIL KACANG TANAH;kilogram;60000;BUNGKIL KACANG TANAH/kilogram
T;BUNGKIL KACANG TANAH;ton;60000;BUNGKIL KACANG TANAH/ton
T;BUNGKIL KEDELAI;bag;60000;BUNGKIL KEDELAI/bag
T;BUNGKIL KEDELAI;buah/butir/batang;60000;BUNGKIL KEDELAI/buah/butir/batang
T;BUNGKIL KEDELAI;kilogram;60000;BUNGKIL KEDELAI/kilogram
T;BUNGKIL KEDELAI;kilogram per second;60000;BUNGKIL KEDELAI/kilogram per second
T;BUNGKIL KEDELAI;ton;60000;BUNGKIL KEDELAI/ton
T;BUNGKIL KELAPA;buah/butir/batang;60000;BUNGKIL KELAPA/buah/butir/batang
T;BUNGKIL KELAPA;kilogram;60000;BUNGKIL KELAPA/kilogram
T;BUNGKIL KELAPA;meter kubik;60000;BUNGKIL KELAPA/meter kubik
T;BUNGKIL KELAPA;ton;60000;BUNGKIL KELAPA/ton
T;BUNGKIL TEAH;bag;60000;BUNGKIL TEAH/bag
T;BUNGKIL TEAH;carton;60000;BUNGKIL TEAH/carton
T;BUNGKIL TEAH;kilogram;60000;BUNGKIL TEAH/kilogram
T;BUNGKIL TEAH;ton;60000;BUNGKIL TEAH/ton
T;BUNGKIL TONGKOL JAGUNG;kilogram;60000;BUNGKIL TONGKOL JAGUNG/kilogram
T;CABE;bag;60000;CABE/bag
T;CABE;carton;60000;CABE/carton
T;CABE;kilogram;60000;CABE/kilogram
T;CABE;meter kubik;60000;CABE/meter kubik
T;CABE;ton;60000;CABE/ton
T;CABE GILING;bag;60000;CABE GILING/bag
T;CABE GILING;box;60000;CABE GILING/box
T;CABE GILING;gram;60000;CABE GILING/gram
T;CABE GILING;kilogram;60000;CABE GILING/kilogram
T;CABE GILING;kilogram per second;60000;CABE GILING/kilogram per second
T;CABE GILING;ton;60000;CABE GILING/ton
T;CABE JAMU;gram;60000;CABE JAMU/gram
T;CABE JAMU;kilogram;60000;CABE JAMU/kilogram
T;CABE KERING;bag;60000;CABE KERING/bag
T;CABE KERING;carton;60000;CABE KERING/carton
T;CABE KERING;gram;60000;CABE KERING/gram
T;CABE KERING;kemasan;60000;CABE KERING/kemasan
T;CABE KERING;kilogram;60000;CABE KERING/kilogram
T;CABE KERING;kilogram of phosphorus pentoxide (phosphoric anhydride);60000;CABE KERING/kilogram of phosphorus pentoxide (phosphoric anhydride)
T;CABE KERING;kilogram per second;60000;CABE KERING/kilogram per second
T;CABE KERING;ton;60000;CABE KERING/ton
T;CABE KERITING;bag;60000;CABE KERITING/bag
T;CABE KERITING;carton;60000;CABE KERITING/carton
T;CABE KERITING;kilogram;60000;CABE KERITING/kilogram
T;CABE MERAH;kilogram;60000;CABE MERAH/kilogram
T;CABE MERAH;ton;60000;CABE MERAH/ton
T;CABE RAWIT;carton;60000;CABE RAWIT/carton
T;CABE RAWIT;kilogram;60000;CABE RAWIT/kilogram
T;CABOMBA;buah/butir/batang;60000;CABOMBA/buah/butir/batang
T;CALADIUM;buah/butir/batang;60000;CALADIUM/buah/butir/batang
T;Calathea Mawar;buah/butir/batang;60000;Calathea Mawar/buah/butir/batang
T;Calathea Mawar;kemasan;60000;Calathea Mawar/kemasan
T;Calathea Mawar;kilogram;60000;Calathea Mawar/kilogram
T;CARDAMINE LYRATA;buah/butir/batang;60000;CARDAMINE LYRATA/buah/butir/batang
T;CASPEA;buah/butir/batang;60000;CASPEA/buah/butir/batang
T;CELERY;bag;60000;CELERY/bag
T;CELERY;carton;60000;CELERY/carton
T;CELERY;kilogram;60000;CELERY/kilogram
T;CELERY;kilogram per second;60000;CELERY/kilogram per second
T;CELERY;ton;60000;CELERY/ton
T;CEMPEDAK;buah/butir/batang;60000;CEMPEDAK/buah/butir/batang
T;CEMPEDAK;gram;60000;CEMPEDAK/gram
T;CEMPEDAK;kilogram;60000;CEMPEDAK/kilogram
T;CENDANA;bag;60000;CENDANA/bag
T;CENDANA;gram;60000;CENDANA/gram
T;CENDANA;kilogram;60000;CENDANA/kilogram
T;CENDANA;meter kubik;60000;CENDANA/meter kubik
T;CENDANA;ton;60000;CENDANA/ton
T;CENGKEH;bag;60000;CENGKEH/bag
T;CENGKEH;box;60000;CENGKEH/box
T;CENGKEH;buah/butir/batang;60000;CENGKEH/buah/butir/batang
T;CENGKEH;gram;60000;CENGKEH/gram
T;CENGKEH;kilogram;60000;CENGKEH/kilogram
T;CENGKEH;meter kubik;60000;CENGKEH/meter kubik
T;CERATOPTERIS THANLICRODES;buah/butir/batang;60000;CERATOPTERIS THANLICRODES/buah/butir/batang
T;CEREJEIRA SAWN LUMBER;buah/butir/batang;60000;CEREJEIRA SAWN LUMBER/buah/butir/batang
T;CESNAT;kilogram;60000;CESNAT/kilogram
T;CHAISIM;kilogram;60000;CHAISIM/kilogram
T;CHICORY;kemasan;60000;CHICORY/kemasan
T;CHICORY;kilogram;60000;CHICORY/kilogram
T;CHIVES KERING;bag;60000;CHIVES KERING/bag
T;CHIVES KERING;box;60000;CHIVES KERING/box
T;CHIVES KERING;buah/butir/batang;60000;CHIVES KERING/buah/butir/batang
T;CHIVES KERING;kemasan;60000;CHIVES KERING/kemasan
T;CHIVES KERING;kilogram;60000;CHIVES KERING/kilogram
T;CHLOROPHYTUM;buah/butir/batang;60000;CHLOROPHYTUM/buah/butir/batang
T;CINCAU HITAM;kilogram;60000;CINCAU HITAM/kilogram
T;CORDILYNE;buah/butir/batang;60000;CORDILYNE/buah/butir/batang
T;CRASSULA HELMSII;buah/butir/batang;60000;CRASSULA HELMSII/buah/butir/batang
T;CROTON SP;buah/butir/batang;60000;CROTON SP/buah/butir/batang
T;CRYPTOCORINE;buah/butir/batang;60000;CRYPTOCORINE/buah/butir/batang
T;CURRANT HITAM;kilogram;60000;CURRANT HITAM/kilogram
T;Daging Kelapa;box;60000;Daging Kelapa/box
T;Daging Kelapa;kilogram;60000;Daging Kelapa/kilogram
T;DALL;bag;60000;DALL/bag
T;DALL;kilogram;60000;DALL/kilogram
T;DAMAR;buah/butir/batang;60000;DAMAR/buah/butir/batang
T;DAMAR;kilogram;60000;DAMAR/kilogram
T;DAMAR;ton;60000;DAMAR/ton
T;DAMAR BATU;gram;60000;DAMAR BATU/gram
T;DAMAR BATU;kilogram;60000;DAMAR BATU/kilogram
T;DAMAR BATU;ton;60000;DAMAR BATU/ton
T;DAUN ASHITABA;kilogram;60000;DAUN ASHITABA/kilogram
T;DAUN ASPIDISTRA;buah/butir/batang;60000;DAUN ASPIDISTRA/buah/butir/batang
T;DAUN BASIL;kilogram;60000;DAUN BASIL/kilogram
T;DAUN BASIL;ton;60000;DAUN BASIL/ton
T;DAUN CINCAU;kilogram;60000;DAUN CINCAU/kilogram
T;Daun Jambu Biji Bubuk;kilogram;60000;Daun Jambu Biji Bubuk/kilogram
T;DAUN KARI;carton;60000;DAUN KARI/carton
T;DAUN KARI;kilogram;60000;DAUN KARI/kilogram
T;DAUN KARI;ton;60000;DAUN KARI/ton
T;DAUN KERING;bag;60000;DAUN KERING/bag
T;DAUN KERING;box;60000;DAUN KERING/box
T;DAUN KERING;gram;60000;DAUN KERING/gram
T;DAUN KERING;kemasan;60000;DAUN KERING/kemasan
T;DAUN KERING;kilogram;60000;DAUN KERING/kilogram
T;DAUN KERING;lembar;60000;DAUN KERING/lembar
T;DAUN KERING KOPI;gram;60000;DAUN KERING KOPI/gram
T;DAUN KERING KOPI;kilogram;60000;DAUN KERING KOPI/kilogram
T;DAUN KETAPANG;bag;60000;DAUN KETAPANG/bag
T;DAUN KETAPANG;buah/butir/batang;60000;DAUN KETAPANG/buah/butir/batang
T;DAUN KETAPANG;gram;60000;DAUN KETAPANG/gram
T;DAUN KETAPANG;kilogram;60000;DAUN KETAPANG/kilogram
T;DAUN KETEPENG;kilogram;60000;DAUN KETEPENG/kilogram
T;Daun Kukurang;kilogram;60000;Daun Kukurang/kilogram
T;DAUN LIMAU;gram;60000;DAUN LIMAU/gram
T;DAUN LIMAU;kilogram;60000;DAUN LIMAU/kilogram
T;DAUN MANGGIS BUBUK;kilogram;60000;DAUN MANGGIS BUBUK/kilogram
T;DAUN MANIS;kilogram;60000;DAUN MANIS/kilogram
T;DAUN MELINJO;buah/butir/batang;60000;DAUN MELINJO/buah/butir/batang
T;DAUN MELINJO;kilogram;60000;DAUN MELINJO/kilogram
T;DAUN MENGKUDU BUBUK;kilogram;60000;DAUN MENGKUDU BUBUK/kilogram
T;DAUN MINT;box;60000;DAUN MINT/box
T;DAUN MINT;kilogram;60000;DAUN MINT/kilogram
T;DAUN MINT;ton;60000;DAUN MINT/ton
T;DAUN NILAM;box;60000;DAUN NILAM/box
T;DAUN NILAM;gram;60000;DAUN NILAM/gram
T;DAUN NILAM;kilogram;60000;DAUN NILAM/kilogram
T;DAUN NILAM;milligram;60000;DAUN NILAM/milligram
T;DAUN OPHIOPOGON;buah/butir/batang;60000;DAUN OPHIOPOGON/buah/butir/batang
T;DAUN PAKIS;buah/butir/batang;60000;DAUN PAKIS/buah/butir/batang
T;DAUN PAKIS;kilogram;60000;DAUN PAKIS/kilogram
T;Daun PERILLA;kilogram;60000;Daun PERILLA/kilogram
T;DAUN PHYLODENDRON;box;60000;DAUN PHYLODENDRON/box
T;DAUN PHYLODENDRON;buah/butir/batang;60000;DAUN PHYLODENDRON/buah/butir/batang
T;DAUN PHYLODENDRON;kilogram;60000;DAUN PHYLODENDRON/kilogram
T;DAUN RUSCUS ISRAEL;buah/butir/batang;60000;DAUN RUSCUS ISRAEL/buah/butir/batang
T;DAUN RUSCUS ISRAEL;kilogram;60000;DAUN RUSCUS ISRAEL/kilogram
T;DAUN SALAM;gram;60000;DAUN SALAM/gram
T;DAUN SALAM;kilogram;60000;DAUN SALAM/kilogram
T;DAUN SALAM;ton;60000;DAUN SALAM/ton
T;DAUN SAWIT;box;60000;DAUN SAWIT/box
T;DAUN SAWIT;kemasan;60000;DAUN SAWIT/kemasan
T;DAUN SAWIT;kilogram;60000;DAUN SAWIT/kilogram
T;DAUN SEGAR;botol;60000;DAUN SEGAR/botol
T;DAUN SEGAR;buah/butir/batang;60000;DAUN SEGAR/buah/butir/batang
T;DAUN SEGAR;gram;60000;DAUN SEGAR/gram
T;DAUN SEGAR;kilogram;60000;DAUN SEGAR/kilogram
T;DAUN SEGAR;vial;60000;DAUN SEGAR/vial
T;DAUN SEMBUNG;kilogram;60000;DAUN SEMBUNG/kilogram
T;DAUN SENA;gram;60000;DAUN SENA/gram
T;DAUN SENA;kilogram;60000;DAUN SENA/kilogram
T;DAUN SENA;ton;60000;DAUN SENA/ton
T;DAUN SINGKONG;buah/butir/batang;60000;DAUN SINGKONG/buah/butir/batang
T;DAUN SINGKONG;kilogram;60000;DAUN SINGKONG/kilogram
T;DAUN SIRSAK KERING;gram;60000;DAUN SIRSAK KERING/gram
T;DAUN SIRSAK KERING;kilogram;60000;DAUN SIRSAK KERING/kilogram
T;DAUN TEBU;gram;60000;DAUN TEBU/gram
T;DAUN TEBU;kilogram;60000;DAUN TEBU/kilogram
T;DEDAK;kilogram;60000;DEDAK/kilogram
T;DEDAK GANDUM;bag;60000;DEDAK GANDUM/bag
T;DEDAK GANDUM;buah/butir/batang;60000;DEDAK GANDUM/buah/butir/batang
T;DEDAK GANDUM;kilogram;60000;DEDAK GANDUM/kilogram
T;DEDAK GANDUM;ton;60000;DEDAK GANDUM/ton
T;DEDAK GANDUM (Pellet);kilogram;60000;DEDAK GANDUM (Pellet)/kilogram
T;DEDAK GANDUM (Pellet);ton;60000;DEDAK GANDUM (Pellet)/ton
T;DELIMA;box;60000;DELIMA/box
T;DELIMA;buah/butir/batang;60000;DELIMA/buah/butir/batang
T;DELIMA;kilogram;60000;DELIMA/kilogram
T;DELIMA;ton;60000;DELIMA/ton
T;DRACAENA;buah/butir/batang;60000;DRACAENA/buah/butir/batang
T;DRACAENA;kilogram;60000;DRACAENA/kilogram
T;DRACAENA;set;60000;DRACAENA/set
T;DRAGON FRUIT;kilogram;60000;DRAGON FRUIT/kilogram
T;ECHINODORUS;buah/butir/batang;60000;ECHINODORUS/buah/butir/batang
T;ECHINODORUS;kilogram;60000;ECHINODORUS/kilogram
T;EICHORNIA CRASSIPES;buah/butir/batang;60000;EICHORNIA CRASSIPES/buah/butir/batang
T;ELEOCHARIS;buah/butir/batang;60000;ELEOCHARIS/buah/butir/batang
T;ELODEA;buah/butir/batang;60000;ELODEA/buah/butir/batang
T;ENCENG GONDOK;kemasan;60000;ENCENG GONDOK/kemasan
T;ENCENG GONDOK;kilogram;60000;ENCENG GONDOK/kilogram
T;ENCENG GONDOK;meter kubik;60000;ENCENG GONDOK/meter kubik
T;ENDIVE;kilogram;60000;ENDIVE/kilogram
T;ENGKALAK;kilogram;60000;ENGKALAK/kilogram
T;EQUISETUM MINI;buah/butir/batang;60000;EQUISETUM MINI/buah/butir/batang
T;ERCIS;bag;60000;ERCIS/bag
T;ERCIS;kilogram;60000;ERCIS/kilogram
T;ERIA JAVANICA(X);buah/butir/batang;60000;ERIA JAVANICA(X)/buah/butir/batang
T;ESPELETIA;kilogram;60000;ESPELETIA/kilogram
T;EUCALYPTUS SAWN TIMBER;buah/butir/batang;60000;EUCALYPTUS SAWN TIMBER/buah/butir/batang
T;EUCALYPTUS SAWN TIMBER;kilogram;60000;EUCALYPTUS SAWN TIMBER/kilogram
T;EUCALYPTUS SAWN TIMBER;meter kubik;60000;EUCALYPTUS SAWN TIMBER/meter kubik
T;EUCALYPTUS SAWN TIMBER;ton;60000;EUCALYPTUS SAWN TIMBER/ton
T;EUSTERALIS STELLATA;buah/butir/batang;60000;EUSTERALIS STELLATA/buah/butir/batang
T;FLORIDA BEAUTY;buah/butir/batang;60000;FLORIDA BEAUTY/buah/butir/batang
T;FRESH PRODUCE;kilogram;60000;FRESH PRODUCE/kilogram
T;FULLY;gram;60000;FULLY/gram
T;FULLY;kilogram;60000;FULLY/kilogram
T;GABAH;kilogram;60000;GABAH/kilogram
T;GAHARU;kemasan;60000;GAHARU/kemasan
T;GAHARU;kilogram;60000;GAHARU/kilogram
T;GAHARU;meter kubik;60000;GAHARU/meter kubik
T;GAMBIR;botol;60000;GAMBIR/botol
T;GAMBIR;box;60000;GAMBIR/box
T;GAMBIR;kilogram;60000;GAMBIR/kilogram
T;GAMBUT;buah/butir/batang;60000;GAMBUT/buah/butir/batang
T;GAMBUT;kilogram;60000;GAMBUT/kilogram
T;GAMBUT;ton;60000;GAMBUT/ton
T;GANDUM BIJI;bulk;60000;GANDUM BIJI/bulk
T;GANDUM BIJI;kemasan;60000;GANDUM BIJI/kemasan
T;GANDUM BIJI;kilogram;60000;GANDUM BIJI/kilogram
T;GANDUM BIJI;ton;60000;GANDUM BIJI/ton
T;GANDUM BIJI (Pakan);bulk;60000;GANDUM BIJI (Pakan)/bulk
T;GANDUM BIJI (Pakan);kilogram;60000;GANDUM BIJI (Pakan)/kilogram
T;GANDUM BIJI (Pakan);ton;60000;GANDUM BIJI (Pakan)/ton
T;GANDUM PELLET;kilogram;60000;GANDUM PELLET/kilogram
T;GANDUM PELLET;ton;60000;GANDUM PELLET/ton
T;GANITRI;kilogram;60000;GANITRI/kilogram
T;GARLIC POWDER;carton;60000;GARLIC POWDER/carton
T;GARLIC POWDER;kemasan;60000;GARLIC POWDER/kemasan
T;GARLIC POWDER;kilogram;60000;GARLIC POWDER/kilogram
T;GARLIC POWDER;kilogram per second;60000;GARLIC POWDER/kilogram per second
T;GARLIC POWDER;ton;60000;GARLIC POWDER/ton
T;Gelam;kilogram;60000;Gelam/kilogram
T;GENITRI;gram;60000;GENITRI/gram
T;GENITRI;kilogram;60000;GENITRI/kilogram
T;GETAH DAMAR;box;60000;GETAH DAMAR/box
T;GETAH DAMAR;gram;60000;GETAH DAMAR/gram
T;GETAH DAMAR;kilogram;60000;GETAH DAMAR/kilogram
T;GETAH DAMAR;ton;60000;GETAH DAMAR/ton
T;Getah Perca;kilogram;60000;Getah Perca/kilogram
T;Getah Perca;ton;60000;Getah Perca/ton
T;GETAH PINUS;gram;60000;GETAH PINUS/gram
T;GETAH PINUS;kilogram;60000;GETAH PINUS/kilogram
T;GIANT RED IVY;buah/butir/batang;60000;GIANT RED IVY/buah/butir/batang
T;GIGANTEA (Q);buah/butir/batang;60000;GIGANTEA (Q)/buah/butir/batang
T;GINSENG;kilogram;60000;GINSENG/kilogram
T;GINSENG KOREA;gram;60000;GINSENG KOREA/gram
T;GINSENG KOREA;kemasan;60000;GINSENG KOREA/kemasan
T;GINSENG KOREA;kilogram;60000;GINSENG KOREA/kilogram
T;Gluten Jagung;gram;60000;Gluten Jagung/gram
T;Gluten Jagung;kilogram;60000;Gluten Jagung/kilogram
T;Gluten Jagung;metre per second;60000;Gluten Jagung/metre per second
T;GONI KARUNG;kilogram;60000;GONI KARUNG/kilogram
T;GOOSEBERRY;buah/butir/batang;60000;GOOSEBERRY/buah/butir/batang
T;GOOSEBERRY;kilogram;60000;GOOSEBERRY/kilogram
T;GREEN MYRIOPHYLLUM;buah/butir/batang;60000;GREEN MYRIOPHYLLUM/buah/butir/batang
T;GUANO PHOSPHATE;kilogram;60000;GUANO PHOSPHATE/kilogram
T;GUARANA SEEDS;gram;60000;GUARANA SEEDS/gram
T;Gula Kelapa;gram;60000;Gula Kelapa/gram
T;Gula Kelapa;kilogram;60000;Gula Kelapa/kilogram
T;Gula Kelapa;meter kubik;60000;Gula Kelapa/meter kubik
T;GULA MERAH;box;60000;GULA MERAH/box
T;GULA MERAH;buah/butir/batang;60000;GULA MERAH/buah/butir/batang
T;GULA MERAH;gram;60000;GULA MERAH/gram
T;GULA MERAH;kilogram;60000;GULA MERAH/kilogram
T;GULA MERAH;liter;60000;GULA MERAH/liter
T;GULA MERAH;ton;60000;GULA MERAH/ton
T;GULA PASIR;bulk;60000;GULA PASIR/bulk
T;GULA PASIR;kilogram;60000;GULA PASIR/kilogram
T;GULA PASIR;ton;60000;GULA PASIR/ton
T;GULA TEBU;bulk;60000;GULA TEBU/bulk
T;GULA TEBU;kilogram;60000;GULA TEBU/kilogram
T;GULA TEBU;ton;60000;GULA TEBU/ton
T;GYMNOCORONIS SP;buah/butir/batang;60000;GYMNOCORONIS SP/buah/butir/batang
T;HEMIGRAPHIS;buah/butir/batang;60000;HEMIGRAPHIS/buah/butir/batang
T;HERBARIUM;gram;60000;HERBARIUM/gram
T;HERBARIUM;kemasan;60000;HERBARIUM/kemasan
T;HERBARIUM;kilogram;60000;HERBARIUM/kilogram
T;HIPPEASTRUM;buah/butir/batang;60000;HIPPEASTRUM/buah/butir/batang
T;HOMALOMENA;buah/butir/batang;60000;HOMALOMENA/buah/butir/batang
T;HOMALOMENA;kemasan;60000;HOMALOMENA/kemasan
T;HOMALOMENA;kilogram;60000;HOMALOMENA/kilogram
T;HOP;kilogram;60000;HOP/kilogram
T;HOP;meter kubik;60000;HOP/meter kubik
T;HOP;net kilogram;60000;HOP/net kilogram
T;HOP;ton;60000;HOP/ton
T;HYDROGENATE PALM KERNEL OLEIN;kilogram;60000;HYDROGENATE PALM KERNEL OLEIN/kilogram
T;HYDROGENATE PALM KERNEL OLEIN;ton;60000;HYDROGENATE PALM KERNEL OLEIN/ton
T;HYGROCOTLE LEUCOCEPHALA;buah/butir/batang;60000;HYGROCOTLE LEUCOCEPHALA/buah/butir/batang
T;HYGROPHILA SP;buah/butir/batang;60000;HYGROPHILA SP/buah/butir/batang
T;IJUK;box;60000;IJUK/box
T;IJUK;buah/butir/batang;60000;IJUK/buah/butir/batang
T;IJUK;gram;60000;IJUK/gram
T;IJUK;kilogram;60000;IJUK/kilogram
T;IJUK;meter kubik;60000;IJUK/meter kubik
T;IJUK LONTAR;bale;60000;IJUK LONTAR/bale
T;IJUK LONTAR;kilogram;60000;IJUK LONTAR/kilogram
T;IJUK LONTAR;meter kubik;60000;IJUK LONTAR/meter kubik
T;ILES-ILES;box;60000;ILES-ILES/box
T;ILES-ILES;buah/butir/batang;60000;ILES-ILES/buah/butir/batang
T;ILES-ILES;gram;60000;ILES-ILES/gram
T;ILES-ILES;kilogram;60000;ILES-ILES/kilogram
T;INDONESIA CILIATA;buah/butir/batang;60000;INDONESIA CILIATA/buah/butir/batang
T;Inti Kelapa Sawit;gram;60000;Inti Kelapa Sawit/gram
T;Inti Kelapa Sawit;kilogram;60000;Inti Kelapa Sawit/kilogram
T;JAGUNG;bag;60000;JAGUNG/bag
T;JAGUNG;kemasan;60000;JAGUNG/kemasan
T;JAGUNG;kilogram;60000;JAGUNG/kilogram
T;JAGUNG;meter kubik;60000;JAGUNG/meter kubik
T;JAGUNG;ton;60000;JAGUNG/ton
T;JAGUNG BEKU;kilogram;60000;JAGUNG BEKU/kilogram
T;JAGUNG BEKU;ton;60000;JAGUNG BEKU/ton
T;JAGUNG BIJI;bag;60000;JAGUNG BIJI/bag
T;JAGUNG BIJI;kilogram;60000;JAGUNG BIJI/kilogram
T;JAGUNG BIJI;ton;60000;JAGUNG BIJI/ton
T;JAGUNG JANGGEL;kilogram;60000;JAGUNG JANGGEL/kilogram
T;JAGUNG MANIS;kilogram;60000;JAGUNG MANIS/kilogram
T;JAGUNG PATI;kilogram;60000;JAGUNG PATI/kilogram
T;JAGUNG PATI;ton;60000;JAGUNG PATI/ton
T;JAGUNG PELET;kilogram;60000;JAGUNG PELET/kilogram
T;JAHE;bag;60000;JAHE/bag
T;JAHE;buah/butir/batang;60000;JAHE/buah/butir/batang
T;JAHE;carton;60000;JAHE/carton
T;JAHE;gram;60000;JAHE/gram
T;JAHE;kemasan;60000;JAHE/kemasan
T;JAHE;kilogram;60000;JAHE/kilogram
T;JAHE;kilogram per second;60000;JAHE/kilogram per second
T;JAHE;ton;60000;JAHE/ton
T;JAMBU AIR;kilogram;60000;JAMBU AIR/kilogram
T;JAMBU BOL;buah/butir/batang;60000;JAMBU BOL/buah/butir/batang
T;JAMU TRADISIONIL;box;60000;JAMU TRADISIONIL/box
T;JAMU TRADISIONIL;kilogram;60000;JAMU TRADISIONIL/kilogram
T;JAMUR;box;60000;JAMUR/box
T;JAMUR;carton;60000;JAMUR/carton
T;JAMUR;kilogram;60000;JAMUR/kilogram
T;JAMUR;kilogram per second;60000;JAMUR/kilogram per second
T;JAMUR;ton;60000;JAMUR/ton
T;JAMUR CINA;carton;60000;JAMUR CINA/carton
T;JAMUR CINA;kilogram;60000;JAMUR CINA/kilogram
T;JAMUR CINA;ton;60000;JAMUR CINA/ton
T;JAMUR KANCING;box;60000;JAMUR KANCING/box
T;JAMUR KANCING;kilogram;60000;JAMUR KANCING/kilogram
T;JAMUR KERING;kemasan;60000;JAMUR KERING/kemasan
T;JAMUR KERING;kilogram;60000;JAMUR KERING/kilogram
T;JAMUR KERING;ton;60000;JAMUR KERING/ton
T;JAMUR KUPING;carton;60000;JAMUR KUPING/carton
T;JAMUR KUPING;kilogram;60000;JAMUR KUPING/kilogram
T;JAMUR KUPING;ton;60000;JAMUR KUPING/ton
T;JAMUR MERANG;kilogram;60000;JAMUR MERANG/kilogram
T;JAMUR PUTIH;carton;60000;JAMUR PUTIH/carton
T;JAMUR PUTIH;kilogram;60000;JAMUR PUTIH/kilogram
T;JANDA BOLONG;buah/butir/batang;60000;JANDA BOLONG/buah/butir/batang
T;JANTUNG PISANG;kilogram;60000;JANTUNG PISANG/kilogram
T;JARAK;kilogram;60000;JARAK/kilogram
T;JAVA FERN-REAL FORM;buah/butir/batang;60000;JAVA FERN-REAL FORM/buah/butir/batang
T;JAVA FERN-REAL FORM;ekor;60000;JAVA FERN-REAL FORM/ekor
T;JELUTUNG;kilogram;60000;JELUTUNG/kilogram
T;JELUTUNG;meter kubik;60000;JELUTUNG/meter kubik
T;JELUTUNG;ton;60000;JELUTUNG/ton
T;JENETRI;box;60000;JENETRI/box
T;JENETRI;buah/butir/batang;60000;JENETRI/buah/butir/batang
T;JENETRI;gram;60000;JENETRI/gram
T;JENETRI;kilogram;60000;JENETRI/kilogram
T;JENETRI;meter kubik;60000;JENETRI/meter kubik
T;JENGKOL;box;60000;JENGKOL/box
T;JENGKOL;carton;60000;JENGKOL/carton
T;JENGKOL;gram;60000;JENGKOL/gram
T;JENGKOL;kilogram;60000;JENGKOL/kilogram
T;JENGKOL BEKU;kilogram;60000;JENGKOL BEKU/kilogram
T;JENITRI;kilogram;60000;JENITRI/kilogram
T;JERNANG;kilogram;60000;JERNANG/kilogram
T;JERNANG;ton;60000;JERNANG/ton
T;JINTAN;bag;60000;JINTAN/bag
T;JINTAN;gram;60000;JINTAN/gram
